image,bird view,daylight,fog,front view,high alt,lagre occlusion,long term,low alt,medium alt,medium occlusion,medium out,night,no occlusion,no out,sequence,side view,small occlusion,small out,target id,havecar
M0605_img000596,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0206_img000019,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1201_img000706,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0202_img000191,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0301_img000148,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0204_img000032,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0204_img000313,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0604_img000598,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0603_img001442,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0703_img000207,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0301_img000207,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img001134,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0704_img000036,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0301_img000229,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0201_img000270,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img001105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0201_img000912,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000582,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img000160,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img000628,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0401_img000481,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000645,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0207_img000035,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1304_img001277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0702_img000744,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000266,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img001440,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001473,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0704_img000380,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0501_img000336,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0402_img000341,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1102_img000681,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img001049,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1102_img000534,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0702_img000034,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000066,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0605_img000329,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1202_img000195,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0702_img000078,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000465,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0703_img000383,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0901_img001684,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img000624,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000475,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0704_img000070,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img000049,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img000404,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0210_img000132,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0201_img000787,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000150,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0207_img000548,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0301_img000240,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000495,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1003_img000688,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1304_img000626,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1202_img000212,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0702_img000183,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1305_img000117,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000838,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1201_img001101,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1006_img000400,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1005_img000143,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1306_img000235,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0603_img001205,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000547,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0101_img000001,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0204_img000264,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M1305_img000538,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000314,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0402_img000386,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0301_img000035,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001114,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0401_img000317,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001070,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000716,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1102_img000538,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0202_img000002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0603_img000191,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0201_img000259,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000507,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0207_img000178,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0202_img000044,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0603_img000492,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img000495,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000419,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1002_img000288,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1306_img001128,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0206_img000123,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1304_img000476,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0501_img000107,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M1006_img000051,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0501_img000112,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0603_img002005,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000381,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1305_img000528,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0210_img000186,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000426,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1003_img000576,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0901_img001641,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1003_img001291,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1304_img000080,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img001144,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0605_img000525,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1008_img000176,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1005_img000289,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1306_img000854,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0204_img000041,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M1304_img001143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0704_img000370,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1102_img000054,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000641,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1003_img000577,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img000690,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0603_img000162,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0101_img000008,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0704_img000621,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img001684,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000741,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1305_img000588,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0704_img000217,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0703_img000507,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1006_img000528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0702_img000396,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000502,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1003_img000183,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img001021,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0201_img000058,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0201_img000602,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img000828,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0204_img000272,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M1002_img000613,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0201_img000108,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
M1102_img000184,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1304_img001255,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1305_img000389,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img001685,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0702_img000650,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000750,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0206_img000419,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1003_img001266,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000062,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0702_img000641,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000914,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0702_img000261,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img001300,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1201_img000256,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0210_img000535,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000374,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img000631,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000119,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1008_img000011,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000365,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0704_img000050,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1304_img000277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1306_img000390,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img001904,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0605_img000038,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0703_img000373,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0702_img000371,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000149,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0201_img000629,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1202_img000217,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img001794,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1305_img000495,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img000344,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0604_img000648,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0210_img000003,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000428,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000438,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0201_img000649,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0301_img000205,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0210_img000091,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000069,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0207_img000215,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1008_img000075,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0202_img000083,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0206_img000554,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1002_img000083,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0401_img000473,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0501_img000134,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0402_img000003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0207_img000815,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0604_img001051,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1003_img001338,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000683,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0901_img001839,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1304_img001481,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1304_img000340,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0202_img000102,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0604_img000040,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1008_img000487,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000612,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0604_img000049,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1202_img000144,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img000613,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1002_img000619,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1202_img000170,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0202_img000017,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M1006_img000089,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0204_img000126,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0204_img000093,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0201_img000249,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0605_img000344,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0702_img000430,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000916,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img000967,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000492,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0101_img000370,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0202_img000282,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M1102_img000590,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0901_img000723,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0702_img000455,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0101_img000344,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0605_img000652,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1003_img000546,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000067,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1003_img000861,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1304_img001529,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img000989,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000761,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0902_img000319,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0101_img000139,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1102_img000043,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000997,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1304_img000211,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0704_img000525,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1306_img000594,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0603_img000810,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000255,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1305_img000283,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img000063,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img000039,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1305_img000567,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0902_img000280,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0101_img000362,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1304_img000526,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1008_img000103,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000135,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0301_img000046,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0201_img000681,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000606,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1202_img000176,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0301_img000290,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0605_img000762,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0901_img000809,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000987,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0301_img000170,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img000994,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000478,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0210_img000413,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000527,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000423,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0501_img000328,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M1306_img001015,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0201_img000139,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000414,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0704_img000186,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1005_img000296,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0603_img000311,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img001423,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img000281,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img001586,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0101_img000167,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0401_img000153,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000982,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0703_img000009,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1304_img000580,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0201_img000768,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0210_img000548,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000642,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0604_img000793,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0401_img000201,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000408,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0101_img000198,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1102_img000345,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1202_img000294,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0605_img000188,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0401_img000333,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0401_img000172,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1305_img000582,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000513,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img000025,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1304_img000760,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0101_img000333,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1002_img000527,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0603_img000239,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1305_img000125,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img000258,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
